INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
Bucknell University,Lewisburg,PA,www.bucknell.edu,2,2,32,40.954489,-76.886275,21,14,0.3072,635,670,655,30,31,30,10,1317,61060,48498,48498,0.9314,77700,55600,59300,63800,71500,0.4799,0.5201
California University of Pennsylvania,California,PA,www.calu.edu,1,2,23,40.066473,-79.884477,18,13,0.8967,470,465,445,20,19,19,NULL,934,23500,9556,13550,0.7665,40900,33100,35400,37400,38900,0.4769,0.5231
Carnegie Mellon University,Pittsburgh,PA,www.cmu.edu/,2,2,11,40.444616,-79.942914,15,17,0.246,690,750,710,32,33,33,NULL,1436,61990,49022,49022,0.9597,96800,76400,82200,87400,85700,0.5668,0.4332
Clarion University of Pennsylvania,Clarion,PA,www.clarion.edu,1,2,33,41.209676,-79.374775,18,13,0.9271,460,470,440,19,19,20,NULL,928,21814,9788,13760,0.7379,38500,29900,34000,35300,38100,0.3737,0.6263
Delaware Valley University,Doylestown,PA,www.delval.edu,2,2,21,40.29757,-75.158202,20,11,0.7574,490,500,470,21,20,21,7,990,46333,33826,33826,0.7212,43800,33600,35100,37300,43700,0.3779,0.6221
Drexel University,Philadelphia,PA,www.drexel.edu,2,2,11,39.954855,-75.188745,16,16,0.7601,580,620,575,25,26,27,NULL,1186,56402,47051,47051,0.8401,71000,53100,59100,62900,60900,0.5296,0.4704
East Stroudsburg University of Pennsylvania,East Stroudsburg,PA,www4.esu.edu/,1,2,13,40.99622,-75.172614,19,13,0.8146,475,480,455,20,19,20,NULL,954,21947,9376,19826,0.7375,44300,33800,38400,40200,41700,0.4534,0.5466
Edinboro University of Pennsylvania,Edinboro,PA,www.edinboro.edu/,1,2,31,41.869978,-80.126363,18,14,0.993,470,465,445,19,19,19,NULL,928,20026,9256,13249,0.6996,36800,27100,31900,32500,35500,0.4199,0.5801
Haverford College,Haverford,PA,www.haverford.edu,2,2,21,40.013368,-75.302562,21,11,0.2469,710,700,705,33,33,31,9,1422,61898,47214,47214,0.9697,69400,35100,56000,53100,58000,0.4701,0.5299
Indiana University of Pennsylvania-Main Campus,Indiana,PA,www.iup.edu,1,2,32,40.615589,-79.159869,17,16,0.9473,480,480,455,20,NULL,NULL,NULL,958,22692,9470,20965,0.7454,40800,31300,35100,37500,39400,0.455,0.545
Keystone College,La Plume,PA,www.keystone.edu,2,2,21,41.558969,-75.777456,22,10,0.9205,460,460,430,20,18,19,NULL,921,32907,21900,21900,0.6468,33700,27700,28800,32000,33500,0.4116,0.5884
Kutztown University of Pennsylvania,Kutztown,PA,www2.kutztown.edu/,1,2,31,40.513705,-75.785426,18,13,0.7967,485,480,465,20,19,20,NULL,960,23383,9099,19549,0.7345,43100,31500,35700,37000,41700,0.4414,0.5586
Lancaster Bible College,Lancaster,PA,www.LBC.edu,2,2,21,40.074375,-76.287781,24,10,0.5946,513,490,NULL,21,22,21,NULL,996,28517,18800,18800,0.7521,32400,28000,28800,31700,32100,0.5007,0.4993
Lehigh University,Bethlehem,PA,www.lehigh.edu,2,2,13,40.607158,-75.378887,16,14,0.3427,630,690,NULL,30,NULL,NULL,NULL,1326,57043,44890,44890,0.9558,85600,60600,68900,75600,79000,0.5532,0.4468
Lock Haven University,Lock Haven,PA,www.lhup.edu,1,2,32,41.142097,-77.463565,19,13,0.9339,470,480,450,20,19,20,NULL,947,20824,9276,17726,0.6833,40600,31000,36700,37500,39400,0.4371,0.5629
Mansfield University of Pennsylvania,Mansfield,PA,www.mansfield.edu,1,2,32,41.806975,-77.074178,20,11,0.907,470,480,450,20,18,20,NULL,950,20711,9526,19976,0.7479,39800,32400,35400,35900,39000,0.3995,0.6005
Millersville University of Pennsylvania,Millersville,PA,www.millersville.edu,1,2,21,39.99813,-76.355091,18,13,0.6871,505,510,485,21,NULL,NULL,NULL,1012,20437,10268,23868,0.7666,44100,33100,37500,39400,42800,0.4448,0.5552
Pennsylvania State University-Main Campus,University Park,PA,www.psu.edu/,1,2,13,40.800732,-77.861644,15,16,0.5029,575,615,590,27,27,28,9,1196,33326,17502,30452,0.9315,54300,40900,44900,47600,50700,0.5359,0.4641
University of Pennsylvania,Philadelphia,PA,www.upenn.edu,2,2,11,39.951002,-75.193618,15,16,0.1037,720,735,735,33,34,32,9,1452,61800,47668,47668,0.9744,117100,89000,102200,106900,104600,0.4924,0.5076
Philadelphia University,Philadelphia,PA,www.philau.edu,2,2,11,40.021715,-75.193684,18,14,0.6394,530,545,525,23,23,23,NULL,1074,48575,35230,35230,0.791,50700,41500,42000,46100,48100,0.3404,0.6596
The University of the Arts,Philadelphia,PA,www.uarts.edu,2,2,11,39.946017,-75.165888,30,10,0.6954,520,490,505,21,NULL,NULL,NULL,1006,53508,38410,38410,0.8096,33300,25100,28000,31000,32800,0.4073,0.5927
Cairn University-Langhorne,Langhorne,PA,www.cairn.edu,2,2,21,40.165809,-74.909509,20,8,0.978,510,480,490,22,22,21,NULL,993,33730,23245,23245,0.7518,37000,32300,33500,33300,35600,0.4584,0.5416
University of Pittsburgh-Pittsburgh Campus,Pittsburgh,PA,www.pitt.edu,1,2,11,40.444502,-79.954692,15,16,0.5312,625,645,620,29,30,29,9,1275,31828,17772,28168,0.926,55900,40900,47600,51500,52500,0.4952,0.5048
Point Park University,Pittsburgh,PA,www.pointpark.edu,2,2,11,40.438526,-80.001462,18,13,0.7074,505,485,495,22,22,21,NULL,995,38106,27190,27190,0.7681,41000,32000,35800,37400,40900,0.4455,0.5545
Robert Morris University,Moon Township,PA,www.rmu.edu,2,2,21,40.521088,-80.211785,17,14,0.762,535,520,490,22,22,21,NULL,1051,39552,26054,26054,0.8289,48800,39000,40000,44000,46800,0.5653,0.4347
Shippensburg University of Pennsylvania,Shippensburg,PA,www.ship.edu/,1,2,31,40.057405,-77.5229,18,13,0.8313,490,495,465,20,19,21,NULL,981,23152,9774,18520,0.7394,47900,33900,39900,41300,47600,0.5104,0.4896
Slippery Rock University of Pennsylvania,Slippery Rock,PA,www.sru.edu,1,2,32,41.060814,-80.051814,18,13,0.6597,490,505,475,22,21,21,NULL,999,21741,9309,12939,0.8157,40500,32800,35700,38200,39500,0.4303,0.5697
Swarthmore College,Swarthmore,PA,www.swarthmore.edu,2,2,21,39.904081,-75.356066,21,11,0.1702,725,725,723,32,33,32,9,1433,60671,46060,46060,0.9536,67200,40900,50700,46600,68600,0.4928,0.5072
Temple University,Philadelphia,PA,www.temple.edu,1,2,11,39.980943,-75.158267,15,15,0.6173,555,565,545,25,25,25,8,1125,27202,14696,24722,0.8883,52900,40100,46400,49700,49900,0.4915,0.5085
West Chester University of Pennsylvania,West Chester,PA,www.wcupa.edu,1,2,21,39.949084,-75.594631,18,16,0.5348,530,545,525,24,24,23,NULL,1079,24995,9144,19594,0.8787,48600,36900,41200,43200,46900,0.4009,0.5991
Widener University-Main Campus,Chester,PA,www.widener.edu,2,2,21,39.86158,-75.356718,17,13,0.6501,500,525,NULL,22,21,22,NULL,1023,51753,39830,39830,0.7642,58700,46400,51300,52700,54200,0.4526,0.5474
Wilkes University,Wilkes-Barre,PA,www.wilkes.edu,2,2,13,41.243204,-75.88833,18,13,0.7863,515,530,500,NULL,NULL,NULL,NULL,1045,44685,31262,31262,0.786,58000,43800,51000,51200,55200,0.5289,0.4711
York College Pennsylvania,York,PA,www.ycp.edu,2,2,22,39.946709,-76.727266,20,14,0.4549,520,530,500,23,22,22,NULL,1050,28152,17630,17630,0.7875,51000,38900,43400,44500,48800,0.4472,0.5528
Brown University,Providence,RI,www.brown.edu,2,1,12,41.827605,-71.404467,15,14,0.0874,715,725,725,32,33,31,NULL,1435,60460,47434,47434,0.9754,81500,56000,65600,68500,75300,0.488,0.512
Rhode Island College,Providence,RI,www.ric.edu,1,1,21,41.84266,-71.466915,18,12,0.6545,460,460,455,19,18,18,7,918,15480,7602,18300,0.7863,40600,32700,35300,37600,39500,0.324,0.676
University of Rhode Island,Kingston,RI,www.uri.edu/,1,1,21,41.484691,-71.527356,16,16,0.7681,530,540,530,24,NULL,NULL,NULL,1077,26452,12506,28072,0.8195,53700,40500,46100,49100,51200,0.4599,0.5401
Rhode Island School of Design,Providence,RI,www.risd.edu,2,1,12,41.825935,-71.407692,30,11,0.3259,605,640,630,30,31,30,NULL,1254,61352,44594,44594,0.9538,48200,37300,38100,44900,47300,0.3332,0.6668
College of Charleston,Charleston,SC,www.cofc.edu,1,5,12,32.783142,-79.937251,18,16,0.7802,570,560,NULL,25,26,24,NULL,1137,26228,10981,27971,0.79,45300,33800,36800,39800,43100,0.3711,0.6289
Citadel Military College of South Carolina,Charleston,SC,www.citadel.edu,1,5,12,32.796975,-79.961399,18,11,0.7554,540,550,500,23,23,23,NULL,1073,25442,11098,30706,0.8574,55800,41100,46800,50000,52700,0.9159,0.0841
Clemson University,Clemson,SC,www.clemson.edu,1,5,21,34.677329,-82.834463,15,16,0.5152,610,635,595,29,NULL,NULL,NULL,1261,26065,13446,31462,0.9227,56400,43700,45600,48700,52400,0.5338,0.4662
Coker College,Hartsville,SC,www.coker.edu,2,5,32,34.37709,-80.067713,22,10,0.509,504,505,NULL,21,NULL,NULL,NULL,992,32818,25536,25536,0.6426,35600,26600,30300,32100,35800,0.384,0.616
Columbia International University,Columbia,SC,www.ciu.edu,2,5,12,34.081233,-81.069502,19,8,0.3322,555,530,520,21,21,22,NULL,1035,32220,19480,19480,0.6931,32100,24600,27800,28500,29000,0.4891,0.5109
Lander University,Greenwood,SC,www.lander.edu,1,5,32,34.201143,-82.166351,22,10,0.5778,465,475,445,20,20,20,7,936,21777,10418,19738,0.6802,35900,29100,31500,32400,34900,0.3146,0.6854
University of South Carolina-Aiken,Aiken,SC,web.usca.edu,1,5,21,33.572917,-81.767901,22,10,0.6546,485,485,NULL,21,NULL,NULL,NULL,970,19759,9602,18926,0.6599,40500,30600,35000,34700,39200,0.3715,0.6285
University of South Carolina-Beaufort,Bluffton,SC,www.uscb.edu,1,5,31,32.303308,-80.973595,22,9,0.5724,470,465,NULL,20,NULL,NULL,NULL,933,20389,9404,19424,0.5067,33900,30300,32400,35400,33300,0.3799,0.6201
University of South Carolina-Columbia,Columbia,SC,www.sc.edu/,1,5,12,33.998973,-81.026971,15,16,0.652,595,615,NULL,27,NULL,NULL,NULL,1217,24586,11158,29440,0.8792,50100,40100,43100,46000,48100,0.4589,0.5411
Coastal Carolina University,Conway,SC,www.coastal.edu,1,5,13,33.794722,-79.012635,18,13,0.636,495,505,NULL,21,NULL,NULL,NULL,996,21781,10320,23660,0.6689,40300,31100,34300,37200,38300,0.4615,0.5385
University of South Carolina-Upstate,Spartanburg,SC,www.uscupstate.edu,1,5,22,34.996403,-81.970583,22,12,0.4682,470,475,450,20,19,20,NULL,947,21759,10518,20868,0.7308,39100,34100,35100,36200,37900,0.3546,0.6454
Winthrop University,Rock Hill,SC,www.winthrop.edu,1,5,13,34.939066,-81.028928,18,13,0.7118,530,525,NULL,23,NULL,NULL,NULL,1053,25095,14082,27008,0.7673,38700,28600,32600,34700,36900,0.3254,0.6746
Black Hills State University,Spearfish,SD,www.bhsu.edu,1,4,32,44.495536,-103.870009,20,13,0.941,487,472,500,20,20,20,NULL,951,17034,7617,10097,0.6279,37500,30200,32700,35500,36000,0.3756,0.6244
Dakota State University,Madison,SD,dsu.edu,1,4,32,44.0127,-97.109609,20,10,0.842,498,495,NULL,22,21,21,NULL,1026,17913,7506,9986,0.6486,42300,33600,34800,37100,40000,0.6169,0.3831
Northern State University,Aberdeen,SD,www.northern.edu,1,4,33,45.452555,-98.4837,20,10,0.8289,480,475,NULL,22,21,22,NULL,1025,18137,7563,10042,0.684,37500,32100,31500,33000,34500,0.4282,0.5718
South Dakota School of Mines and Technology,Rapid City,SD,www.sdsmt.edu,1,4,13,44.075439,-103.205753,27,11,0.8802,545,610,580,26,24,27,NULL,1181,20994,10040,13560,0.7671,56800,51400,48500,52800,53100,0.8031,0.1969
South Dakota State University,Brookings,SD,www.sdstate.edu/,1,4,33,44.31942,-96.783415,16,16,0.9201,495,535,NULL,23,22,23,NULL,1068,19330,7713,10485,0.7698,45700,38400,40400,43600,43700,0.4769,0.5231
University of South Dakota,Vermillion,SD,WWW.USD.EDU,1,4,32,42.784558,-96.924664,16,13,0.8882,420,540,460,23,23,22,NULL,1044,19695,8022,10794,0.7445,46500,37400,38700,41300,42500,0.3707,0.6293
Austin Peay State University,Clarksville,TN,www.apsu.edu,1,5,12,36.533319,-87.354081,18,12,0.8927,458,498,NULL,22,22,20,NULL,1010,19386,7168,21664,0.7242,37700,29600,32100,33400,36400,0.4086,0.5914
Cumberland University,Lebanon,TN,www.cumberland.edu,2,5,31,36.204243,-86.29966,19,10,0.4642,475,500,450,23,22,21,6,1044,33764,20200,20200,0.6179,40200,34300,36300,37800,37000,0.413,0.587
East Tennessee State University,Johnson City,TN,www.etsu.edu,1,5,13,36.304077,-82.366734,17,15,0.9174,505,530,NULL,22,23,21,NULL,1030,21826,7667,24011,0.6948,39800,30900,33700,34300,36800,0.4324,0.5676
Lincoln Memorial University,Harrogate,TN,www.lmunet.edu,2,5,32,36.581284,-83.658818,18,13,0.7437,490,520,NULL,23,23,20,NULL,1055,31299,19970,19970,0.6902,40100,32200,36000,37000,40100,0.2867,0.7133
Memphis College of Art,Memphis,TN,www.mca.edu,2,5,11,35.145874,-89.993707,30,7,0.3806,520,460,495,22,23,20,NULL,1025,39459,28870,28870,0.6757,30200,20800,24000,23900,27800,0.337,0.663
University of Memphis,Memphis,TN,www.memphis.edu,1,5,11,35.118874,-89.938062,16,15,0.474,510,505,500,22,23,21,7,1029,21492,8619,20331,0.7817,41200,32100,36500,37400,39800,0.399,0.601
Middle Tennessee State University,Murfreesboro,TN,www.mtsu.edu,1,5,12,35.849139,-86.362094,17,16,0.7206,540,530,NULL,22,23,21,NULL,1032,19251,7876,24124,0.706,40500,31400,34900,36700,38600,0.465,0.535
The University of Tennessee-Chattanooga,Chattanooga,TN,www.utc.edu,1,5,12,35.048247,-85.299812,18,16,0.7728,530,520,NULL,24,24,22,NULL,1088,19619,8138,24256,0.7003,40600,31700,34100,35900,39800,0.4443,0.5557
The University of Tennessee-Knoxville,Knoxville,TN,www.utk.edu,1,5,12,35.955093,-83.929696,15,16,0.7483,575,585,NULL,27,28,26,NULL,1198,27450,11876,30326,0.8655,53200,40700,44800,47600,49700,0.505,0.495
Tennessee Technological University,Cookeville,TN,www.tntech.edu,1,5,33,36.174659,-85.503957,17,16,0.9441,538,563,NULL,24,25,22,NULL,1105,21411,7679,22679,0.7571,42100,33100,35700,39700,42100,0.5671,0.4329
Vanderbilt University,Nashville,TN,www.vanderbilt.edu,2,5,11,36.14443,-86.804875,15,17,0.1309,745,760,725,33,34,33,9,1481,61112,43838,43838,0.9683,78000,62500,65500,69700,71800,0.4993,0.5007
Texas A & M University-Texarkana,Texarkana,TX,www.tamut.edu,1,6,41,33.49561,-94.10398,19,10,0.4755,430,420,440,19,18,19,6,897,13942,6059,15235,0.5641,36000,33500,35600,35900,39700,0.3802,0.6198
Texas A & M University-Commerce,Commerce,TX,www.tamuc.edu/,1,6,32,33.243814,-95.906913,16,13,0.4784,455,435,NULL,20,19,20,NULL,909,17241,5892,14580,0.6772,39900,32200,36700,36000,37300,0.4049,0.5951
Lamar University,Beaumont,TX,www.lamar.edu,1,6,12,30.044274,-94.073389,17,12,0.7881,475,485,NULL,21,20,21,NULL,963,19692,7659,16362,0.6013,46200,34000,37600,39300,43600,0.4233,0.5767
Midwestern State University,Wichita Falls,TX,www.mwsu.edu,1,6,12,33.877143,-98.51774,19,13,0.6164,495,505,465,21,21,21,7,995,16931,7753,9703,0.7195,43000,38400,37400,40700,40700,0.4197,0.5803
University of North Texas,Denton,TX,www.unt.edu,1,6,12,33.210958,-97.151211,15,15,0.6538,545,555,NULL,24,22,23,NULL,1096,19405,9346,18034,0.7804,46600,36100,39100,41800,43800,0.4833,0.5167
Rice University,Houston,TX,www.rice.edu,2,6,11,29.716485,-95.403625,15,14,0.151,720,750,720,33,34,33,9,1460,54291,40566,40566,0.959,80200,59000,66600,76800,75200,0.5211,0.4789
Sam Houston State University,Huntsville,TX,www.shsu.edu/,1,6,32,30.7247,-95.5519,17,15,0.7367,500,505,NULL,21,22,21,NULL,1000,19721,7294,15982,0.7874,45800,36800,39800,42000,43800,0.4,0.6
Stephen F Austin State University,Nacogdoches,TX,www.sfasu.edu,1,6,41,31.58562,-94.58546,18,16,0.5851,490,500,NULL,22,20,21,NULL,998,22544,8892,19752,0.7,43400,33900,37500,39600,41400,0.3681,0.6319
Tarleton State University,Stephenville,TX,www.tarleton.edu,1,6,33,32.215665,-98.22008,18,13,0.5254,470,485,450,21,19,21,7,961,17964,6516,15204,0.6836,44800,36000,38600,41400,42900,0.3901,0.6099
Texas A & M University-College Station,College Station,TX,www.tamu.edu,1,6,13,30.613226,-96.340322,15,15,0.7103,580,615,550,27,27,27,8,1206,20998,9685,26583,0.9007,64000,48900,52400,56400,59100,0.514,0.486
The University of Texas at Austin,Austin,TX,www.utexas.edu,1,6,11,30.286598,-97.73924,15,15,0.3966,630,660,625,29,30,30,9,1296,25918,9830,34836,0.9445,64700,48500,55400,60400,61400,0.4814,0.5186
The University of Texas at Dallas,Richardson,TX,www.utdallas.edu,1,6,13,32.989432,-96.748371,15,16,0.6194,610,645,NULL,28,28,29,NULL,1259,22713,10864,26894,0.8637,57300,43200,47800,50800,55800,0.5666,0.4334
The University of Texas at Tyler,Tyler,TX,www.uttyler.edu/,1,6,13,32.314724,-95.249096,18,13,0.8358,515,537,500,23,23,23,7,1051,19552,7312,18172,0.612,48500,40200,42700,44800,45700,0.4259,0.5741
Texas Tech University,Lubbock,TX,www.ttu.edu,1,6,12,33.580309,-101.876917,15,16,0.6613,540,560,515,25,24,25,7,1110,21239,7811,16499,0.8347,56700,43600,46000,50600,51100,0.5528,0.4472
Texas Woman's University,Denton,TX,www.twu.edu,1,6,12,33.227002,-97.129088,17,15,0.8531,470,485,465,20,19,21,7,953,16846,7836,18696,0.7359,48600,40600,44200,44000,47600,0.1029,0.8971
West Texas A & M University,Canyon,TX,www.wtamu.edu,1,6,31,34.981996,-101.9158,18,13,0.6742,475,495,NULL,21,19,21,NULL,970,18039,6782,7538,0.6672,43600,36600,37800,40500,43200,0.4591,0.5409
Southern Utah University,Cedar City,UT,www.suu.edu/,1,7,33,37.674617,-113.070146,18,12,0.6103,515,510,495,23,23,22,7,1063,18315,6138,18596,0.6554,42500,31200,34700,37400,39600,0.4719,0.5281
University of Utah,Salt Lake City,UT,www.utah.edu,1,7,12,40.762484,-111.846044,15,15,0.8142,570,585,550,25,25,24,8,1131,18931,7835,25057,0.8868,59800,44600,47900,51800,54800,0.5555,0.4445
Westminster College,Salt Lake City,UT,www.westminstercollege.edu,2,7,12,40.731495,-111.855553,18,10,0.9576,558,560,NULL,25,24,25,NULL,1122,39868,30364,30364,0.7166,52200,41500,41700,47200,48600,0.457,0.543
Castleton University,Castleton,VT,www.castleton.edu,1,1,32,43.607982,-73.181486,22,11,0.9164,480,490,470,20,20,20,NULL,967,21255,10772,25436,0.7292,36900,30900,31900,34300,36300,0.4799,0.5201
Champlain College,Burlington,VT,www.champlain.edu,2,1,13,44.47295,-73.204354,19,10,0.6417,575,565,545,26,25,25,NULL,1150,47556,33000,33000,0.8047,44500,37500,38200,44400,41300,0.5973,0.4027
Johnson State College,Johnson,VT,www.jsc.edu,1,1,42,44.641736,-72.671154,20,10,0.9546,475,460,460,22,21,22,NULL,941,20913,10604,22604,0.7366,34300,26500,29600,30000,33700,0.3551,0.6449
Lyndon State College,Lyndonville,VT,WWW.LYNDONSTATE.EDU,1,1,33,44.53433,-72.024563,22,11,0.9914,470,470,450,19,17,19,NULL,937,20369,10700,21764,0.6122,35500,26600,30000,30200,34000,0.6035,0.3965
Middlebury College,Middlebury,VT,www.middlebury.edu,2,1,32,44.009117,-73.176068,21,11,0.1717,680,685,700,32,NULL,NULL,NULL,1379,59470,46044,46044,0.9568,73100,50800,56300,59000,76000,0.486,0.514
Norwich University,Northfield,VT,www.norwich.edu,2,1,32,44.139402,-72.660129,18,14,0.6574,520,525,495,23,22,23,NULL,1053,49516,34704,34704,0.7093,51800,38800,42000,47100,45600,0.8495,0.1505
Southern Vermont College,Bennington,VT,www.svc.edu,2,1,41,42.867031,-73.21866,22,8,0.9373,430,425,420,17,15,18,NULL,849,35500,22645,22645,0.6087,37800,31500,33200,34900,37300,0.3855,0.6145
University of Vermont,Burlington,VT,www.uvm.edu,1,1,13,44.479262,-73.198128,16,17,0.7344,590,595,590,27,27,27,9,1191,28348,16226,37874,0.8699,51300,37300,41400,44500,47400,0.4499,0.5501
College of William and Mary,Williamsburg,VA,www.wm.edu,1,5,23,37.271997,-76.709417,16,14,0.3302,685,685,670,31,32,30,8,1373,28329,17656,39916,0.9526,67000,46400,51700,59300,65400,0.4375,0.5625
Regent University,Virginia Beach,VA,www.regent.edu,2,5,11,36.800929,-76.192844,17,12,0.7982,550,515,NULL,23,24,22,NULL,1066,27182,16478,16478,0.7793,51200,33700,43300,40700,51000,0.3902,0.6098
Christopher Newport University,Newport News,VA,www.cnu.edu,1,5,12,37.059919,-76.488408,20,14,0.5588,580,575,NULL,25,NULL,NULL,NULL,1152,25559,11646,21974,0.8698,45800,35500,38900,43000,43300,0.4272,0.5728
George Mason University,Fairfax,VA,www.gmu.edu,1,5,21,38.83088,-77.30794,15,16,0.6665,570,580,NULL,26,26,25,NULL,1152,23212,10382,29960,0.876,61700,45500,52300,55400,59300,0.4857,0.5143
James Madison University,Harrisonburg,VA,www.jmu.edu/,1,5,13,38.435332,-78.871663,18,16,0.6573,565,575,NULL,26,NULL,NULL,NULL,1153,22601,9662,24522,0.9238,58900,41800,48700,53100,57300,0.4104,0.5896
Longwood University,Farmville,VA,www.longwood.edu,1,5,33,37.301073,-78.395789,19,14,0.7292,510,500,NULL,21,NULL,NULL,NULL,1005,23468,11580,25350,0.7884,42700,33300,37100,38300,42100,0.3418,0.6582
University of Mary Washington,Fredericksburg,VA,www.umw.edu,1,5,22,38.302206,-77.474392,18,14,0.7672,565,545,550,25,24,23,NULL,1114,23371,10312,23598,0.7799,55200,38400,44300,46700,51800,0.3528,0.6472
Old Dominion University,Norfolk,VA,www.odu.edu,1,5,12,36.884919,-76.309653,16,15,0.8189,510,510,NULL,21,20,21,NULL,1007,20966,8970,25140,0.8052,47100,36800,41000,42000,46200,0.4583,0.5417
Radford University,Radford,VA,www.radford.edu,1,5,13,37.136914,-80.549731,18,13,0.7891,490,485,475,20,NULL,NULL,NULL,968,20582,9360,22046,0.7462,47000,35800,39600,41100,45200,0.4416,0.5584
University of Richmond,University of Richmond,VA,www.richmond.edu,2,5,12,37.577625,-77.538702,21,14,0.318,655,670,652,31,NULL,NULL,NULL,1337,57535,46680,46680,0.9403,72700,46500,57100,62900,71900,0.4691,0.5309
Southern Virginia University,Buena Vista,VA,www.svu.edu,2,5,32,37.740669,-79.350296,21,8,0.4707,519,517,485,23,23,21,9,1056,30009,14600,14600,0.7,40300,27200,30900,32800,34700,0.4936,0.5064
The University of Virginia's College at Wise,Wise,VA,https://www.uvawise.edu/,1,5,32,36.971468,-82.558728,21,10,0.6882,475,470,445,20,19,20,NULL,946,20095,8868,24329,0.6747,41000,29300,35400,37400,40900,0.4949,0.5051
Virginia Polytechnic Institute and State University,Blacksburg,VA,WWW.VT.EDU,1,5,13,37.228572,-80.423229,15,16,0.7263,590,625,585,NULL,NULL,NULL,NULL,1215,26165,12017,28048,0.9251,64200,47600,51900,55900,60700,0.5812,0.4188
Virginia Commonwealth University,Richmond,VA,www.vcu.edu/,1,5,12,37.547631,-77.453597,15,16,0.7535,555,550,540,24,24,23,NULL,1105,27494,12398,30459,0.863,46800,36600,40900,42300,45400,0.4325,0.5675
University of Virginia-Main Campus,Charlottesville,VA,www.virginia.edu/,1,5,23,38.037796,-78.505153,15,16,0.29,670,685,670,31,32,31,9,1357,26063,13208,42394,0.973,75400,50800,60500,65600,69900,0.4508,0.5492
Virginia Military Institute,Lexington,VA,www.vmi.edu,1,5,32,37.790644,-79.435737,21,11,0.444,580,580,550,26,25,25,NULL,1162,25642,15518,37574,0.8902,59800,45300,45500,53900,58500,0.8894,0.1106
Washington and Lee University,Lexington,VA,www.wlu.edu/,2,5,32,37.787832,-79.445724,21,11,0.1946,695,695,685,32,33,32,NULL,1395,58575,45617,45617,0.9729,88300,56200,69600,74900,81800,0.5043,0.4957
Central Washington University,Ellensburg,WA,www.cwu.edu,1,8,32,47.004957,-120.537716,18,16,0.8646,485,490,460,21,20,21,8,978,21512,9017,21380,0.7887,47400,36200,40300,42200,45500,0.4904,0.5096
Eastern Washington University,Cheney,WA,www.ewu.edu,1,8,31,47.491293,-117.589371,18,15,0.7439,475,485,455,20,19,21,7,958,20365,7972,21066,0.7747,44500,34700,38500,40000,42800,0.4565,0.5435
The Evergreen State College,Olympia,WA,www.evergreen.edu,1,8,22,47.07382,-122.977492,19,12,0.989,545,495,510,23,24,21,7,1043,22281,8682,21735,0.6942,35500,26800,29800,31100,32900,0.4574,0.5426
University of Puget Sound,Tacoma,WA,www.pugetsound.edu,2,8,12,47.263651,-122.479714,21,11,0.7929,620,600,NULL,28,28,27,NULL,1230,55948,43428,43428,0.8731,55700,37700,42300,46400,52100,0.4306,0.5694
Washington State University,Pullman,WA,wsu.edu/,1,8,32,46.730448,-117.158168,15,16,0.8208,510,520,495,22,22,22,7,1030,26543,12428,25510,0.8011,52800,40800,45800,48300,50200,0.4881,0.5119
University of Washington-Seattle Campus,Seattle,WA,www.washington.edu,1,8,11,47.656213,-122.313115,15,15,0.5521,590,640,580,28,28,29,9,1240,25637,12394,33513,0.9414,64000,47900,52100,57200,57500,0.479,0.521
Western Washington University,Bellingham,WA,www.wwu.edu,1,8,13,48.737236,-122.484873,18,16,0.8457,555,550,525,25,24,24,NULL,1110,22458,8965,20407,0.826,47100,33600,38500,41400,44000,0.4462,0.5538
Whitman College,Walla Walla,WA,www.whitman.edu,2,8,13,46.07135,-118.33016,21,11,0.4101,660,655,655,30,NULL,NULL,9,1323,56600,44800,44800,0.9413,52700,32300,37700,43600,47500,0.4372,0.5628
University of Charleston,Charleston,WV,www.ucwv.edu,2,5,13,38.332577,-81.618667,20,10,0.6077,484,500,NULL,21,20,20,NULL,988,31350,23200,23200,0.6125,43700,36300,40000,40700,42400,0.4223,0.5777
Concord University,Athens,WV,www.concord.edu,1,5,32,37.423854,-81.005694,20,10,0.3776,475,485,455,22,22,20,7,999,13861,6580,14276,0.6667,35300,28200,29500,31000,34300,0.4476,0.5524
Fairmont State University,Fairmont,WV,www.fairmontstate.edu/,1,5,32,39.485925,-80.161844,20,12,0.6651,465,470,NULL,21,20,19,NULL,965,15483,6306,13306,0.6356,37200,30300,31900,32900,36100,0.4512,0.5488
Glenville State College,Glenville,WV,www.glenville.edu,1,5,33,38.935341,-80.833597,22,10,0.4656,430,430,NULL,19,19,19,NULL,900,20317,6696,15120,0.6514,34200,29300,30500,34600,31900,0.598,0.402
Marshall University,Huntington,WV,www.marshall.edu/,1,5,13,38.42261,-82.43065,18,15,0.7653,490,495,NULL,22,23,21,NULL,1021,16981,6526,15026,0.7269,38900,31900,33300,35200,37700,0.4361,0.5639
