INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
Thomas University,Thomasville,GA,www.thomasu.edu,2,5,32,30.813954,-83.981478,20,6,0.6027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25034,15750,15750,0.6571,38300,33000,34800,34200,38500,0.435,0.565
Toccoa Falls College,Toccoa Falls,GA,www.tfc.edu,2,5,41,34.59554,-83.353462,22,8,0.3705,490,470,NULL,21,20,20,NULL,970,31415,19700,19700,0.7117,28700,22700,25900,26300,28000,0.4758,0.5242
Truett-McConnell College,Cleveland,GA,www.truett.edu,2,5,41,34.594437,-83.745972,22,11,0.9633,492,480,470,21,21,20,NULL,971,27467,17400,17400,0.6738,35900,25900,27700,30400,33500,0.4568,0.5432
Valdosta State University,Valdosta,GA,www.valdosta.edu,1,5,13,30.849236,-83.289925,17,13,0.5414,515,500,490,22,22,21,NULL,1018,19838,6142,16459,0.6943,40200,30900,34200,35200,38600,0.4084,0.5916
University of West Georgia,Carrollton,GA,www.westga.edu,1,5,31,33.574421,-85.099007,17,16,0.4861,480,470,460,20,20,19,NULL,950,20310,5938,16258,0.7402,39900,32700,33100,35500,37900,0.3676,0.6324
Young Harris College,Young Harris,GA,www.yhc.edu,2,5,43,34.93316,-83.847765,21,11,0.5029,500,490,490,NULL,NULL,NULL,NULL,990,35833,26386,26386,0.6778,39300,26600,31500,35400,36200,0.4297,0.5703
ITT Technical Institute-Duluth,Duluth,GA,www.itt-tech.edu,3,5,21,34.042875,-84.176526,28,6,0.7953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27655,18048,18048,0.5,42800,33100,36700,38300,40000,0.7218,0.2782
Shorter University-College of Adult & Professional Programs,Marietta,GA,www.shorter.edu/CAPP/,2,5,13,33.92764,-84.482301,19,6,0.4444,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31636,8160,8160,0.7,48500,37700,45200,45300,48000,0.2009,0.7991
Chaminade University of Honolulu,Honolulu,HI,www.chaminade.edu,2,8,11,21.290274,-157.807642,18,10,0.8562,470,480,NULL,21,20,20,NULL,958,31860,20940,20940,0.7643,41700,31900,36200,37100,39600,0.3589,0.6411
University of Hawaii at Hilo,Hilo,HI,hilo.hawaii.edu,1,8,33,19.701854,-155.081329,20,13,0.7134,465,475,NULL,20,18,20,NULL,936,16372,7036,19036,0.6612,37100,30100,31600,35000,37400,0.3964,0.6036
University of Hawaii at Manoa,Honolulu,HI,manoa.hawaii.edu,1,8,11,21.292648,-157.816607,15,16,0.7882,530,555,520,23,23,23,8,1070,19106,10620,29412,0.7894,50500,36600,40600,43700,47700,0.4528,0.5472
Hawaii Pacific University,Honolulu,HI,www.hpu.edu,2,8,11,21.31027,-157.859401,18,12,0.6183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32448,21130,21130,0.6996,48800,41900,45500,49900,47900,0.433,0.567
University of Hawaii-West Oahu,Kapolei,HI,uhwo.hawaii.edu,1,8,21,21.354897,-158.061825,22,9,0.709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11521,6888,18888,0.6121,40300,34400,37300,38000,40500,0.3482,0.6518
Brigham Young University-Hawaii,Laie,HI,www.byuh.edu/,2,8,31,21.641172,-157.925358,22,11,0.3486,525,545,NULL,25,25,24,NULL,1110,16128,4940,4940,0.6094,46800,33900,36100,38500,41800,0.4298,0.5702
AIB College of Business,Des Moines,IA,www.aib.edu,2,4,12,41.561953,-93.645694,29,7,0.5922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23486,15666,15666,0.7551,39400,33600,33900,36300,38900,0.4733,0.5267
Briar Cliff University,Sioux City,IA,www.briarcliff.edu,2,4,13,42.526919,-96.42696,22,8,0.6169,475,510,NULL,22,21,22,NULL,1005,38198,27202,27202,0.5419,41900,34900,36700,37500,42900,0.4253,0.5747
Buena Vista University,Storm Lake,IA,www.bvu.edu,2,4,33,42.642529,-95.208053,22,11,0.6789,435,478,450,23,23,22,NULL,1047,40430,30406,30406,0.7341,40300,34200,35700,37400,38900,0.3615,0.6385
Central College,Pella,IA,www.central.edu,2,4,32,41.400236,-92.918664,21,11,0.689,500,505,NULL,24,24,24,NULL,1101,45151,32124,32124,0.7767,48100,35100,38600,40700,44100,0.4891,0.5109
Clarke University,Dubuque,IA,www.clarke.edu,2,4,13,42.508619,-90.691512,22,11,0.7049,489,509,NULL,22,22,22,NULL,1029,39916,28900,28900,0.7333,44000,38100,38100,39800,42800,0.314,0.686
Coe College,Cedar Rapids,IA,www.coe.edu,2,4,12,41.986383,-91.657535,21,11,0.553,573,580,543,25,26,25,NULL,1146,47060,37320,37320,0.7758,46400,38800,40300,42700,43700,0.4387,0.5613
Cornell College,Mount Vernon,IA,www.cornellcollege.edu,2,4,31,41.925982,-91.425435,21,11,0.7363,600,585,565,27,27,26,NULL,1200,48905,37500,37500,0.8259,46200,30000,35900,36300,42300,0.4667,0.5333
Dordt College,Sioux Center,IA,www.dordt.edu,2,4,33,43.08396,-96.166319,22,11,0.7299,535,545,505,24,24,24,NULL,1100,38709,27460,27460,0.8413,42200,36100,36000,38200,40300,0.5488,0.4512
Drake University,Des Moines,IA,www.drake.edu,2,4,12,41.60381,-93.654062,18,14,0.6926,585,600,NULL,28,28,27,NULL,1239,44261,32246,32246,0.8859,68100,46900,57200,57200,66900,0.4334,0.5666
University of Dubuque,Dubuque,IA,www.dbq.edu,2,4,13,42.498027,-90.693568,20,11,0.7788,440,440,NULL,20,19,20,NULL,941,35300,26950,26950,0.6485,40900,31500,33700,35800,37300,0.5782,0.4218
Emmaus Bible College,Dubuque,IA,www.emmaus.edu,2,4,13,42.509041,-90.705921,24,8,0.3976,497,473,NULL,22,23,20,NULL,1018,24460,15390,15390,0.8519,33300,23200,25300,30700,29100,0.4398,0.5602
Faith Baptist Bible College and Theological Seminary,Ankeny,IA,www.faith.edu,2,4,21,41.736338,-93.624208,24,8,0.6733,480,475,435,22,22,20,NULL,1004,25899,16086,16086,0.6667,30100,27500,28500,32300,30700,0.4526,0.5474
Graceland University-Lamoni,Lamoni,IA,www.graceland.edu,2,4,43,40.615966,-93.924893,19,11,0.4984,425,435,NULL,21,19,20,NULL,938,35380,24920,24920,0.5969,39900,33400,34500,35200,39200,0.4587,0.5413
Grand View University,Des Moines,IA,www.grandview.edu,2,4,12,41.620909,-93.605016,22,10,0.987,450,485,400,21,20,21,7,967,32667,23426,23426,0.7138,40800,35000,38500,39500,38300,0.4421,0.5579
Grinnell College,Grinnell,IA,www.grinnell.edu,2,4,33,41.747048,-92.721246,21,11,0.2801,685,710,NULL,32,33,30,NULL,1398,56354,45620,45620,0.9433,53100,33200,41200,46500,46700,0.4485,0.5515
Iowa State University,Ames,IA,www.iastate.edu,1,4,13,42.026368,-93.648353,15,16,0.8691,545,605,NULL,25,25,25,NULL,1145,18828,7731,20617,0.8639,52900,41000,44400,47600,49600,0.5657,0.4343
Iowa Wesleyan University,Mount Pleasant,IA,www.iw.edu,2,4,33,40.973689,-91.552588,22,8,0.4107,NULL,520,NULL,21,21,20,NULL,990,37965,26010,26010,0.5784,35200,30100,31400,33500,34000,0.3996,0.6004
University of Iowa,Iowa City,IA,www.uiowa.edu,1,4,13,41.660695,-91.535698,15,16,0.8095,540,620,NULL,26,25,25,NULL,1164,20691,8079,27409,0.8611,58900,43300,47300,51500,55500,0.4806,0.5194
Loras College,Dubuque,IA,www.loras.edu,2,4,13,42.504131,-90.680232,22,11,0.9513,482,517,NULL,24,23,23,NULL,1088,38758,29700,29700,0.8092,48200,35700,38600,40700,43600,0.5225,0.4775
Luther College,Decorah,IA,www.luther.edu,2,4,33,43.313584,-91.803971,21,11,0.7116,522,575,540,26,26,26,NULL,1157,48419,38370,38370,0.8517,47300,34300,38500,44000,44600,0.439,0.561
Maharishi University of Management,Fairfield,IA,https://www.mum.edu,2,4,33,41.017781,-91.967306,18,10,0.381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38630,26430,26430,0.7222,29100,16800,23900,24400,24300,0.5128,0.4872
Morningside College,Sioux City,IA,www.morningside.edu,2,4,13,42.47324,-96.360738,19,11,0.5682,475,525,470,23,23,23,NULL,1065,37944,27180,27180,0.7479,42000,35500,36400,40000,37400,0.4826,0.5174
Mount Mercy University,Cedar Rapids,IA,www.mtmercy.edu,2,4,12,42.001931,-91.650991,19,10,0.5683,NULL,NULL,NULL,22,21,21,NULL,1030,38095,27010,27010,0.8052,45200,39600,41000,41600,44200,0.2943,0.7057
University of Northern Iowa,Cedar Falls,IA,www.uni.edu,1,4,13,42.514923,-92.459703,18,17,0.7772,549,524,NULL,23,23,22,NULL,1050,18618,7749,17647,0.8482,45900,37200,39700,42200,43500,0.4358,0.5642
Northwestern College,Orange City,IA,www.nwciowa.edu/,2,4,32,42.998955,-96.058382,22,11,0.7783,528,565,505,24,25,23,NULL,1103,39236,27860,27860,0.7746,39600,31500,32900,34600,38500,0.4349,0.5651
Saint Ambrose University,Davenport,IA,www.sau.edu,2,4,13,41.540081,-90.58098,18,14,0.9607,NULL,NULL,NULL,23,23,22,NULL,1050,39639,27540,27540,0.7736,48700,39200,40800,44400,46400,0.4262,0.5738
Simpson College,Indianola,IA,www.simpson.edu,2,4,31,41.365503,-93.563471,21,11,0.8545,NULL,NULL,NULL,25,24,23,NULL,1125,43008,32550,32550,0.8177,47100,37600,40500,43000,46300,0.4392,0.5608
Upper Iowa University,Fayette,IA,www.uiu.edu,2,4,43,42.840293,-91.799663,19,12,0.6994,NULL,NULL,NULL,20,20,21,NULL,950,35524,26834,26834,0.6653,42700,38400,39800,41400,41200,0.4171,0.5829
Waldorf College,Forest City,IA,www.waldorf.edu,3,4,33,43.262203,-93.640034,22,11,0.6885,455,470,NULL,19,19,19,NULL,913,31369,20316,20316,0.5378,37700,30400,31500,35900,36600,0.6386,0.3614
Wartburg College,Waverly,IA,www.wartburg.edu,2,4,32,42.727629,-92.480933,21,11,0.7883,490,555,505,24,24,24,8,1100,45305,36120,36120,0.7439,47700,37600,39700,43600,44100,0.4783,0.5217
William Penn University,Oskaloosa,IA,www.wmpenn.edu,2,4,33,41.308868,-92.648348,20,10,0.5959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34095,23480,23480,0.627,44400,35900,40100,40900,43800,0.5212,0.4788
Boise State University,Boise,ID,www.boisestate.edu,1,7,12,43.604403,-116.205789,17,15,0.77,510,515,495,23,23,23,8,1042,19053,6641,19493,0.7494,41000,32500,34800,36700,39000,0.4733,0.5267
University of Idaho,Moscow,ID,www.uidaho.edu,1,7,41,46.726894,-117.024296,16,12,0.6748,515,525,NULL,24,24,23,NULL,1057,19381,6784,20314,0.7742,46000,33700,38400,39800,43700,0.5396,0.4604
The College of Idaho,Caldwell,ID,www.collegeofidaho.edu,2,7,22,43.652653,-116.676838,21,11,0.929,525,530,505,24,24,24,NULL,1076,35456,24955,24955,0.8591,44300,29100,35300,36300,40400,0.4789,0.5211
Lewis-Clark State College,Lewiston,ID,www.lcsc.edu,1,7,13,46.410034,-117.026371,22,12,0.9904,460,460,NULL,20,19,20,NULL,923,16517,8624,19142,0.612,36600,30500,32900,33200,33900,0.3857,0.6143
Northwest Nazarene University,Nampa,ID,www.nnu.edu,2,7,22,43.563181,-116.564792,18,11,0.6507,525,515,515,23,23,22,NULL,1052,35655,27340,27340,0.749,41300,35200,35100,39000,40700,0.3862,0.6138
Brigham Young University-Idaho,Rexburg,ID,www.byui.edu,2,7,32,43.815384,-111.784728,22,15,0.9962,515,505,NULL,23,22,22,NULL,1041,11139,3950,3950,0.6909,45900,32200,35600,39900,42000,0.4265,0.5735
School of the Art Institute of Chicago,Chicago,IL,www.saic.edu,2,3,11,41.879646,-87.621411,30,12,0.6915,575,NULL,560,23,25,NULL,NULL,1065,57361,42230,42230,0.818,37600,27700,30100,32900,34300,0.2846,0.7154
Augustana College,Rock Island,IL,www.augustana.edu,2,3,13,41.500326,-90.552402,21,11,0.5361,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46882,37236,37236,0.8293,53400,36700,43300,47000,50100,0.4208,0.5792
Aurora University,Aurora,IL,aurora.edu,2,3,21,41.754465,-88.349469,18,12,0.811,495,510,NULL,22,21,21,NULL,1010,31767,21320,21320,0.7103,45200,36000,36800,39200,43000,0.3335,0.6665
Blackburn College,Carlinville,IL,www.blackburn.edu,2,3,32,39.288298,-89.872248,22,8,0.651,473,488,NULL,21,21,20,NULL,989,25292,19560,19560,0.6174,39700,29000,34500,34700,38900,0.4567,0.5433
Bradley University,Peoria,IL,www.bradley.edu,2,3,12,40.697605,-89.61462,19,14,0.643,550,585,530,26,26,26,8,1162,42090,30844,30844,0.8612,57400,41500,46000,48900,54200,0.4862,0.5138
Chicago State University,Chicago,IL,www.csu.edu,1,3,11,41.718813,-87.610344,19,12,0.2996,NULL,484,NULL,18,18,18,NULL,870,19120,9846,16806,0.5289,36500,29500,32600,34000,37000,0.2845,0.7155
University of Chicago,Chicago,IL,WWW.UCHICAGO.EDU,2,3,11,41.78917,-87.601196,15,17,0.0876,760,758,745,34,34,33,NULL,1505,64988,49380,49380,0.9881,96100,71700,80500,81700,87800,0.5273,0.4727
Columbia College-Chicago,Chicago,IL,www.colum.edu,2,3,11,41.873589,-87.624554,19,13,0.8853,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39109,23544,23544,0.7096,36400,27700,30300,32500,33900,0.4417,0.5583
Concordia University-Chicago,River Forest,IL,www.cuchicago.edu,2,3,21,41.898574,-87.810009,32,11,0.5385,520,520,NULL,22,22,22,NULL,1031,36468,28718,28718,0.6543,40500,31100,37300,37600,42300,0.3877,0.6123
DePaul University,Chicago,IL,www.depaul.edu,2,3,11,41.923332,-87.654116,17,15,0.6988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48173,35071,35071,0.8716,55800,42300,46400,49700,54900,0.4667,0.5333
Eastern Illinois University,Charleston,IL,https://www.eiu.edu/,1,3,32,39.483017,-88.175505,18,13,0.4976,NULL,NULL,NULL,22,22,21,NULL,1010,23811,11108,28088,0.7555,43500,32900,36300,38800,43100,0.4023,0.5977
Elmhurst College,Elmhurst,IL,www.elmhurst.edu,2,3,21,41.899215,-87.946096,19,10,0.6771,530,540,NULL,24,24,23,NULL,1089,44143,33950,33950,0.8162,50800,37600,42900,44800,47900,0.3992,0.6008
Eureka College,Eureka,IL,www.eureka.edu,2,3,31,40.713042,-89.268952,22,8,0.6448,570,585,570,23,23,22,NULL,1053,28945,20060,20060,0.6449,40000,32400,31500,33100,37100,0.4387,0.5613
Greenville College,Greenville,IL,www.greenville.edu,2,3,32,38.894751,-89.409178,20,11,0.5568,489,495,465,23,23,22,7,1056,34512,24360,24360,0.704,39600,31700,34700,35000,39400,0.5071,0.4929
Hebrew Theological College,Skokie,IL,www.htc.edu/,2,3,13,42.011055,-87.761119,24,7,0.9284,530,500,520,22,24,21,NULL,1030,34558,19190,19190,0.2278,31000,26000,25200,22000,25700,0.1535,0.8465
University of Illinois at Chicago,Chicago,IL,www.uic.edu,1,3,11,41.872651,-87.651145,15,15,0.7448,525,595,NULL,25,25,25,NULL,1125,25146,13634,26024,0.797,62200,43600,50500,51700,58200,0.4982,0.5018
Benedictine University,Lisle,IL,www.ben.edu,2,3,21,41.776395,-88.095948,17,12,0.7717,NULL,NULL,NULL,22,22,22,8,1030,35143,26558,26558,0.7279,55100,40900,45300,45600,54100,0.4144,0.5856
University of Illinois at Urbana-Champaign,Champaign,IL,www.illinois.edu/,1,3,13,40.108864,-88.230309,15,16,0.5904,640,745,645,29,30,30,9,1326,29086,15020,29646,0.9347,65400,46500,52300,58100,62200,0.5603,0.4397
Illinois Wesleyan University,Bloomington,IL,www.iwu.edu,2,3,13,40.491522,-88.990622,21,11,0.6043,555,710,NULL,28,28,28,NULL,1249,50324,40844,40844,0.9203,61000,41700,47400,54900,56800,0.4387,0.5613
Illinois College,Jacksonville,IL,www.ic.edu,2,3,32,39.730827,-90.246256,21,8,0.5413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38644,29210,29210,0.763,41400,32600,35000,37800,40000,0.5,0.5
Illinois Institute of Technology,Chicago,IL,www.iit.edu,2,3,11,41.833801,-87.628346,16,14,0.506,580,690,NULL,28,29,30,NULL,1266,51572,41645,41645,0.868,76500,58500,66600,66500,68700,0.694,0.306
Illinois State University,Normal,IL,illinoisstate.edu/,1,3,22,40.509724,-88.99234,16,16,0.7388,NULL,NULL,NULL,24,24,23,NULL,1110,26259,13296,20886,0.8126,49000,37700,40600,43700,46800,0.4495,0.5505
Judson University,Elgin,IL,www.judsonu.edu,2,3,12,42.05896,-88.289708,20,10,0.7312,555,580,NULL,23,22,22,NULL,1080,39014,27530,27530,0.6915,45200,35600,37700,41300,42600,0.4234,0.5766
Kendall College,Chicago,IL,www.kendall.edu,3,3,11,41.898756,-87.648936,22,9,0.8351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40643,25173,25173,0.7317,41600,33700,37000,37200,40400,0.2569,0.7431
Knox College,Galesburg,IL,https://www.knox.edu,2,3,32,40.941829,-90.370316,21,11,0.6824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49190,40497,40497,0.8842,46500,28600,33300,35600,43500,0.4186,0.5814
Lake Forest College,Lake Forest,IL,www.lakeforest.edu,2,3,21,42.250456,-87.830777,21,11,0.552,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51631,41172,41172,0.8546,53800,35600,42700,44200,52500,0.4269,0.5731
Lewis University,Romeoville,IL,www.lewisu.edu,2,3,21,41.605432,-88.079032,18,13,0.6191,535,530,525,23,23,23,NULL,1070,34901,27830,27830,0.8256,50100,40000,44600,45400,49200,0.4267,0.5733
Lincoln Christian University,Lincoln,IL,www.lincolnchristian.edu,2,3,32,40.148897,-89.34582,24,8,0.4758,495,490,460,22,22,22,NULL,1006,26434,16050,16050,0.8261,31200,29800,29200,32100,32600,0.4756,0.5244
Lincoln College,Lincoln,IL,lincolncollege.edu,2,3,32,40.157141,-89.360552,23,7,0.5624,NULL,NULL,NULL,25,25,25,NULL,1125,29217,17500,17500,0.5357,32500,25600,27500,28800,30000,0.4324,0.5676
Loyola University Chicago,Chicago,IL,www.luc.edu,2,3,11,41.999161,-87.657399,16,16,0.6334,575,580,570,27,28,26,9,1212,48958,37412,37412,0.8622,57900,41700,46500,51800,54400,0.3528,0.6472
MacMurray College,Jacksonville,IL,www.mac.edu,2,3,32,39.730226,-90.22175,22,8,0.7837,NULL,NULL,NULL,21,20,21,NULL,970,31846,23600,23600,0.7167,39200,29400,32400,33100,38400,0.4524,0.5476
McKendree University,Lebanon,IL,www.mckendree.edu/prospective/admissions/index.aspx,2,3,21,38.609431,-89.814486,18,10,0.6115,510,520,490,23,23,23,NULL,1048,37845,26900,26900,0.7623,45800,36900,42900,42200,43800,0.436,0.564
Millikin University,Decatur,IL,https://www.millikin.edu,2,3,13,39.842604,-88.974571,22,11,0.6273,500,500,470,23,23,22,8,1046,39472,29620,29620,0.8244,47500,35900,40200,39800,44500,0.4078,0.5922
Monmouth College,Monmouth,IL,www.monmouthcollege.edu,2,3,32,40.91459,-90.637909,21,11,0.6906,525,570,485,22,22,22,NULL,1033,42027,33200,33200,0.741,45200,32800,36100,38400,40700,0.4543,0.5457
National Louis University,Chicago,IL,www.nl.edu,2,3,11,41.879826,-87.624805,17,9,0.9744,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26605,12867,12867,0.5185,49000,43600,45800,47200,50000,0.2204,0.7796
North Central College,Naperville,IL,northcentralcollege.edu,2,3,12,41.775304,-88.143649,19,11,0.5984,NULL,NULL,NULL,25,25,25,NULL,1125,43557,34230,34230,0.7826,48100,36500,39900,43000,46500,0.4406,0.5594
North Park University,Chicago,IL,www.northpark.edu,2,3,11,41.9751,-87.709142,18,10,0.5461,500,499,NULL,22,22,21,NULL,1025,31964,24600,24600,0.7925,46000,35800,38800,39800,42200,0.3709,0.6291
Northern Illinois University,Dekalb,IL,www.niu.edu,1,3,23,41.933791,-88.766065,16,16,0.5089,500,530,490,22,22,22,7,1030,27959,13505,22784,0.7053,47400,37000,39600,42400,45500,0.5074,0.4926
Northwestern University,Evanston,IL,www.northwestern.edu,2,3,13,42.058377,-87.673653,15,16,0.1311,730,745,730,33,NULL,33,9,1461,63028,47251,47251,0.9686,88400,67300,73300,73500,78800,0.4955,0.5045
Northeastern Illinois University,Chicago,IL,www.neiu.edu/,1,3,11,41.980567,-87.72013,18,12,0.5761,475,435,NULL,19,18,19,NULL,890,23095,8868,16164,0.6034,39600,32600,33400,35300,39300,0.4392,0.5608
Olivet Nazarene University,Bourbonnais,IL,www.olivet.edu,2,3,23,41.155489,-87.873654,18,14,0.7449,NULL,NULL,NULL,24,24,24,NULL,1105,40949,31390,31390,0.7689,42400,34300,37800,37500,39800,0.3764,0.6236
Quincy University,Quincy,IL,www.quincy.edu,2,3,33,39.939235,-91.387928,19,11,0.8893,475,450,NULL,22,22,21,NULL,1024,36972,26572,26572,0.7564,44300,33100,37900,37900,39400,0.44,0.56
Robert Morris University Illinois,Chicago,IL,www.robertmorris.edu/,2,3,11,41.876278,-87.627068,18,9,0.2433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32037,23700,23700,0.5043,35100,29700,30300,31300,35900,0.504,0.496
Rockford University,Rockford,IL,www.rockford.edu,2,3,12,42.270639,-89.019536,20,10,0.548,495,490,475,22,22,21,NULL,1009,37127,27530,27530,0.6408,41500,35800,37500,40600,39900,0.3805,0.6195
Roosevelt University,Chicago,IL,www.roosevelt.edu,2,3,11,41.876055,-87.624952,18,12,0.7764,540,510,546,23,23,22,NULL,1050,42022,26900,26900,0.6503,46800,36800,41400,42500,45200,0.3703,0.6297
Dominican University,River Forest,IL,www.dom.edu/,2,3,21,41.902834,-87.821872,18,10,0.6067,440,505,500,22,22,23,NULL,1029,36761,29770,29770,0.8068,45700,34900,39800,41800,46100,0.3397,0.6603
University of St Francis,Joliet,IL,www.stfrancis.edu,2,3,21,41.533341,-88.096368,18,10,0.5056,490,495,480,23,23,23,NULL,1064,36919,28790,28790,0.8101,47700,45700,46100,49100,47000,0.3181,0.6819
Saint Xavier University,Chicago,IL,WWW.SXU.EDU,2,3,11,41.707763,-87.713507,18,13,0.4964,474,449,466,22,22,21,NULL,1008,36152,30100,30100,0.7479,48100,40800,42700,44500,47800,0.331,0.669
University of Illinois at Springfield,Springfield,IL,www.uis.edu,1,3,12,39.729862,-89.614917,18,13,0.6158,455,545,465,24,23,22,7,1081,21630,11367,20517,0.7917,45400,35700,40100,43700,41700,0.4901,0.5099
Southern Illinois University-Carbondale,Carbondale,IL,www.siu.edu,1,3,13,37.713239,-89.218724,16,16,0.8153,553,565,NULL,23,23,22,NULL,1055,25105,12248,24871,0.6814,47400,34800,40000,42100,45300,0.5432,0.4568
Southern Illinois University-Edwardsville,Edwardsville,IL,www.siue.edu,1,3,21,38.793949,-89.997779,18,16,0.8696,520,525,493,23,23,23,NULL,1070,22219,9738,20682,0.7264,45900,36300,40000,43200,44400,0.4701,0.5299
Trinity Christian College,Palos Heights,IL,www.trnty.edu,2,3,21,41.669189,-87.784157,22,10,0.9022,505,540,NULL,24,24,23,NULL,1080,35139,25515,25515,0.8424,45500,35600,39200,39200,41400,0.3452,0.6548
Western Illinois University,Macomb,IL,www.wiu.edu,1,3,33,40.465621,-90.685235,18,16,0.6964,NULL,NULL,NULL,21,20,20,NULL,970,25074,12217,16533,0.7205,44900,34000,38000,40600,43000,0.5071,0.4929
Wheaton College,Wheaton,IL,www.wheaton.edu,2,3,21,41.870943,-88.09681,21,11,0.6915,655,645,650,30,31,29,9,1311,42390,31900,31900,0.933,48700,35700,38900,46800,47200,0.4792,0.5208
Chamberlain College of Nursing-Illinois,Addison,IL,www.chamberlain.edu,3,3,21,41.949727,-88.038558,26,12,0.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31266,17280,17280,0.5385,58000,65000,53600,57300,57300,0.091,0.909
Anderson University,Anderson,IN,www.anderson.edu,2,3,13,40.112167,-85.662292,19,11,0.5491,515,515,NULL,23,24,23,NULL,1048,38820,26850,26850,0.7465,38700,32600,35200,35900,38000,0.3981,0.6019
Ball State University,Muncie,IN,www.bsu.edu,1,3,13,40.198942,-85.408863,16,16,0.5988,550,545,530,22,22,21,NULL,1066,21807,9344,24610,0.8141,41700,32400,35600,37700,39800,0.4162,0.5838
Bethel College-Indiana,Mishawaka,IN,www.bethelcollege.edu,2,3,13,41.677671,-86.191642,20,10,0.7053,505,525,490,23,22,22,NULL,1040,34378,25830,25830,0.8122,38400,33000,35400,37300,40400,0.35,0.65
Butler University,Indianapolis,IN,www.butler.edu,2,3,11,39.840662,-86.171791,18,14,0.6846,580,590,565,27,28,27,9,1205,48784,35652,35652,0.9014,67300,51800,60400,61100,61300,0.4019,0.5981
Calumet College of Saint Joseph,Whiting,IN,www.ccsj.edu,2,3,21,41.670925,-87.492987,20,6,0.3378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20711,16405,16405,0.5772,45500,39600,44700,44000,43500,0.5379,0.4621
DePauw University,Greencastle,IN,www.depauw.edu,2,3,32,39.63953,-86.863556,21,11,0.566,585,610,575,27,28,27,NULL,1213,53410,42746,42746,0.9267,59100,39400,47400,51900,53700,0.4577,0.5423
Earlham College,Richmond,IN,www.earlham.edu,2,3,32,39.822278,-84.911464,21,11,0.6452,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52710,42870,42870,0.8419,37700,24800,30700,30700,36200,0.4512,0.5488
University of Evansville,Evansville,IN,www.evansville.edu/,2,3,12,37.969955,-87.531963,20,11,0.8295,560,565,535,26,25,25,NULL,1144,43495,31776,31776,0.8453,45700,37600,39000,41800,44300,0.4501,0.5499
Franklin College,Franklin,IN,www.franklincollege.edu,2,3,21,39.478298,-86.047182,21,11,0.6922,505,515,490,23,22,23,7,1031,39697,28185,28185,0.7941,45000,32500,36400,40400,42500,0.4677,0.5323
Goshen College,Goshen,IN,www.goshen.edu,2,3,13,41.564254,-85.826766,22,8,0.54,548,553,NULL,25,25,26,NULL,1109,38153,29700,29700,0.7725,40300,33700,35500,36500,37600,0.4236,0.5764
Grace College and Theological Seminary,Winona Lake,IN,www.grace.edu,2,3,32,41.226473,-85.813931,20,11,0.8012,555,560,NULL,24,24,24,NULL,1110,33215,24670,24670,0.8121,36100,28600,31200,32000,34300,0.4641,0.5359
Hanover College,Hanover,IN,www.hanover.edu,2,3,32,38.712488,-85.461086,21,11,0.6447,530,525,500,26,NULL,NULL,NULL,1101,43582,33023,33023,0.8174,46100,33700,37700,40500,42900,0.419,0.581
Holy Cross College,Notre Dame,IN,www.hcc-nd.edu,2,3,21,41.699982,-86.253668,21,8,0.9316,485,465,NULL,21,22,21,NULL,969,35688,27150,27150,0.6203,44400,29300,34800,40100,38000,0.6523,0.3477
Huntington University,Huntington,IN,www.huntington.edu,2,3,32,40.89907,-85.499624,22,11,0.9711,499,505,480,23,23,22,NULL,1034,35059,24771,24771,0.8622,36500,30800,32000,32600,36500,0.4276,0.5724
